Expert_ID,theme,from,to
Expert_015,Tema 3,Conservación,Valor cultural
Expert_015,Tema 3,Pesquerias,Sustentabilidad
Expert_015,Tema 3,Pesquerias,Valor cultural
Expert_015,Tema 3,Sustentabilidad,Valor cultural
Expert_015,Tema 4,Amenazas humanas,Contaminación
Expert_015,Tema 4,Amenazas humanas,Impactos del cambio climático
Expert_015,Tema 4,Amenazas humanas,Restauración ecológica
Expert_015,Tema 4,Contaminación,Impactos del cambio climático
Expert_015,Tema 4,Contaminación,Restauración ecológica
Expert_015,Tema 4,Impactos del cambio climático,Restauración ecológica
Expert_015,x,NA,NA
Expert_016,Tema 1,Acoplamiento clima-océano,Ciclos biogeoquímicos
Expert_016,Tema 1,Acoplamiento clima-océano,Ecología
Expert_016,Tema 1,Acoplamiento clima-océano,Evolución
Expert_016,Tema 1,Acoplamiento clima-océano,Geografia
Expert_016,Tema 1,Acoplamiento clima-océano,Oceanografía física
Expert_016,Tema 1,Acoplamiento clima-océano,Servicios ecosistemicos
Expert_016,Tema 1,Ciclos biogeoquímicos,Ecología
Expert_016,Tema 1,Ciclos biogeoquímicos,Evolución
Expert_016,Tema 1,Ciclos biogeoquímicos,Geografia
Expert_016,Tema 1,Ciclos biogeoquímicos,Oceanografía física
Expert_016,Tema 1,Ciclos biogeoquímicos,Servicios ecosistemicos
Expert_016,Tema 1,Ecología,Evolución
Expert_016,Tema 1,Ecología,Geografia
Expert_016,Tema 1,Ecología,Oceanografía física
Expert_016,Tema 1,Ecología,Servicios ecosistemicos
Expert_016,Tema 1,Evolución,Geografia
Expert_016,Tema 1,Evolución,Oceanografía física
Expert_016,Tema 1,Evolución,Servicios ecosistemicos
Expert_016,Tema 1,Geografia,Oceanografía física
Expert_016,Tema 1,Geografia,Servicios ecosistemicos
Expert_016,Tema 1,Oceanografía física,Servicios ecosistemicos
Expert_016,Tema 2,Amenazas humanas,Aspectos socio-económicos
Expert_016,Tema 2,Amenazas humanas,Bienestar humano
Expert_016,Tema 2,Amenazas humanas,Conciencia ambiental
Expert_016,Tema 2,Amenazas humanas,Valor cultural
Expert_016,Tema 2,Aspectos socio-económicos,Bienestar humano
Expert_016,Tema 2,Aspectos socio-económicos,Conciencia ambiental
Expert_016,Tema 2,Aspectos socio-económicos,Valor cultural
Expert_016,Tema 2,Bienestar humano,Conciencia ambiental
Expert_016,Tema 2,Bienestar humano,Valor cultural
Expert_016,Tema 2,Conciencia ambiental,Valor cultural
Expert_016,Tema 3,Biodiversidad,Impactos del cambio climático
Expert_016,Tema 3,Biodiversidad,Sustentabilidad
Expert_016,Tema 3,Impactos del cambio climático,Sustentabilidad
Expert_016,Tema 4,Regulación de la biodiversidad global,Resiliencia
Expert_016,Tema 4,Regulación de la biodiversidad global,Restauración ecológica
Expert_016,Tema 4,Resiliencia,Restauración ecológica
Expert_016,Tema 5,Conservación,Contaminación
Expert_016,Tema 5,Conservación,Ecosistemas
Expert_016,Tema 5,Conservación,Especies clave
Expert_016,Tema 5,Conservación,Pesquerias
Expert_016,Tema 5,Conservación,Productividad
Expert_016,Tema 5,Contaminación,Ecosistemas
Expert_016,Tema 5,Contaminación,Especies clave
Expert_016,Tema 5,Contaminación,Pesquerias
Expert_016,Tema 5,Contaminación,Productividad
Expert_016,Tema 5,Ecosistemas,Especies clave
Expert_016,Tema 5,Ecosistemas,Pesquerias
Expert_016,Tema 5,Ecosistemas,Productividad
Expert_016,Tema 5,Especies clave,Pesquerias
Expert_016,Tema 5,Especies clave,Productividad
Expert_016,Tema 5,Pesquerias,Productividad
Expert_017,-,NA,NA
Expert_017,Tema 1,Acoplamiento clima-océano,Bienestar humano
Expert_017,Tema 1,Acoplamiento clima-océano,Biodiversidad
Expert_017,Tema 1,Acoplamiento clima-océano,Ciclos biogeoquímicos
Expert_017,Tema 1,Acoplamiento clima-océano,Conciencia ambiental
Expert_017,Tema 1,Acoplamiento clima-océano,Ecología
Expert_017,Tema 1,Acoplamiento clima-océano,Impactos del cambio climático
Expert_017,Tema 1,Acoplamiento clima-océano,Oceanografía física
Expert_017,Tema 1,Acoplamiento clima-océano,Productividad
Expert_017,Tema 1,Bienestar humano,Biodiversidad
Expert_017,Tema 1,Bienestar humano,Ciclos biogeoquímicos
Expert_017,Tema 1,Bienestar humano,Conciencia ambiental
Expert_017,Tema 1,Bienestar humano,Ecología
Expert_017,Tema 1,Bienestar humano,Impactos del cambio climático
Expert_017,Tema 1,Bienestar humano,Oceanografía física
Expert_017,Tema 1,Bienestar humano,Productividad
Expert_017,Tema 1,Biodiversidad,Ciclos biogeoquímicos
Expert_017,Tema 1,Biodiversidad,Conciencia ambiental
Expert_017,Tema 1,Biodiversidad,Ecología
Expert_017,Tema 1,Biodiversidad,Impactos del cambio climático
Expert_017,Tema 1,Biodiversidad,Oceanografía física
Expert_017,Tema 1,Biodiversidad,Productividad
Expert_017,Tema 1,Ciclos biogeoquímicos,Conciencia ambiental
Expert_017,Tema 1,Ciclos biogeoquímicos,Ecología
Expert_017,Tema 1,Ciclos biogeoquímicos,Impactos del cambio climático
Expert_017,Tema 1,Ciclos biogeoquímicos,Oceanografía física
Expert_017,Tema 1,Ciclos biogeoquímicos,Productividad
Expert_017,Tema 1,Conciencia ambiental,Ecología
Expert_017,Tema 1,Conciencia ambiental,Impactos del cambio climático
Expert_017,Tema 1,Conciencia ambiental,Oceanografía física
Expert_017,Tema 1,Conciencia ambiental,Productividad
Expert_017,Tema 1,Ecología,Impactos del cambio climático
Expert_017,Tema 1,Ecología,Oceanografía física
Expert_017,Tema 1,Ecología,Productividad
Expert_017,Tema 1,Impactos del cambio climático,Oceanografía física
Expert_017,Tema 1,Impactos del cambio climático,Productividad
Expert_017,Tema 1,Oceanografía física,Productividad
Expert_017,Tema 2,Amenazas humanas,Aspectos socio-económicos
Expert_017,Tema 2,Amenazas humanas,Conservación
Expert_017,Tema 2,Amenazas humanas,Contaminación
Expert_017,Tema 2,Amenazas humanas,Ecosistemas
Expert_017,Tema 2,Amenazas humanas,Pesquerias
Expert_017,Tema 2,Amenazas humanas,Resiliencia
Expert_017,Tema 2,Amenazas humanas,Restauración ecológica
Expert_017,Tema 2,Amenazas humanas,Servicios ecosistemicos
Expert_017,Tema 2,Amenazas humanas,Sustentabilidad
Expert_017,Tema 2,Amenazas humanas,Valor cultural
Expert_017,Tema 2,Aspectos socio-económicos,Conservación
Expert_017,Tema 2,Aspectos socio-económicos,Contaminación
Expert_017,Tema 2,Aspectos socio-económicos,Ecosistemas
Expert_017,Tema 2,Aspectos socio-económicos,Pesquerias
Expert_017,Tema 2,Aspectos socio-económicos,Resiliencia
Expert_017,Tema 2,Aspectos socio-económicos,Restauración ecológica
Expert_017,Tema 2,Aspectos socio-económicos,Servicios ecosistemicos
Expert_017,Tema 2,Aspectos socio-económicos,Sustentabilidad
Expert_017,Tema 2,Aspectos socio-económicos,Valor cultural
Expert_017,Tema 2,Conservación,Contaminación
Expert_017,Tema 2,Conservación,Ecosistemas
Expert_017,Tema 2,Conservación,Pesquerias
Expert_017,Tema 2,Conservación,Resiliencia
Expert_017,Tema 2,Conservación,Restauración ecológica
Expert_017,Tema 2,Conservación,Servicios ecosistemicos
Expert_017,Tema 2,Conservación,Sustentabilidad
Expert_017,Tema 2,Conservación,Valor cultural
Expert_017,Tema 2,Contaminación,Ecosistemas
Expert_017,Tema 2,Contaminación,Pesquerias
Expert_017,Tema 2,Contaminación,Resiliencia
Expert_017,Tema 2,Contaminación,Restauración ecológica
Expert_017,Tema 2,Contaminación,Servicios ecosistemicos
Expert_017,Tema 2,Contaminación,Sustentabilidad
Expert_017,Tema 2,Contaminación,Valor cultural
Expert_017,Tema 2,Ecosistemas,Pesquerias
Expert_017,Tema 2,Ecosistemas,Resiliencia
Expert_017,Tema 2,Ecosistemas,Restauración ecológica
Expert_017,Tema 2,Ecosistemas,Servicios ecosistemicos
Expert_017,Tema 2,Ecosistemas,Sustentabilidad
Expert_017,Tema 2,Ecosistemas,Valor cultural
Expert_017,Tema 2,Pesquerias,Resiliencia
Expert_017,Tema 2,Pesquerias,Restauración ecológica
Expert_017,Tema 2,Pesquerias,Servicios ecosistemicos
Expert_017,Tema 2,Pesquerias,Sustentabilidad
Expert_017,Tema 2,Pesquerias,Valor cultural
Expert_017,Tema 2,Resiliencia,Restauración ecológica
Expert_017,Tema 2,Resiliencia,Servicios ecosistemicos
Expert_017,Tema 2,Resiliencia,Sustentabilidad
Expert_017,Tema 2,Resiliencia,Valor cultural
Expert_017,Tema 2,Restauración ecológica,Servicios ecosistemicos
Expert_017,Tema 2,Restauración ecológica,Sustentabilidad
Expert_017,Tema 2,Restauración ecológica,Valor cultural
Expert_017,Tema 2,Servicios ecosistemicos,Sustentabilidad
Expert_017,Tema 2,Servicios ecosistemicos,Valor cultural
Expert_017,Tema 2,Sustentabilidad,Valor cultural
Expert_017,Tema 3,Especies clave,Evolución
Expert_017,Tema 3,Especies clave,Geografia
Expert_017,Tema 3,Especies clave,Regulación de la biodiversidad global
Expert_017,Tema 3,Evolución,Geografia
Expert_017,Tema 3,Evolución,Regulación de la biodiversidad global
Expert_017,Tema 3,Geografia,Regulación de la biodiversidad global
Expert_018,Tema 1,Amenazas humanas,Aspectos socio-económicos
Expert_018,Tema 1,Amenazas humanas,Bienestar humano
Expert_018,Tema 1,Amenazas humanas,Resiliencia
Expert_018,Tema 1,Amenazas humanas,Sustentabilidad
Expert_018,Tema 1,Amenazas humanas,Valor cultural
Expert_018,Tema 1,Aspectos socio-económicos,Bienestar humano
Expert_018,Tema 1,Aspectos socio-económicos,Resiliencia
Expert_018,Tema 1,Aspectos socio-económicos,Sustentabilidad
Expert_018,Tema 1,Aspectos socio-económicos,Valor cultural
Expert_018,Tema 1,Bienestar humano,Resiliencia
Expert_018,Tema 1,Bienestar humano,Sustentabilidad
Expert_018,Tema 1,Bienestar humano,Valor cultural
Expert_018,Tema 1,Resiliencia,Sustentabilidad
Expert_018,Tema 1,Resiliencia,Valor cultural
Expert_018,Tema 1,Sustentabilidad,Valor cultural
Expert_018,Tema 2,Acoplamiento clima-océano,Ciclos biogeoquímicos
Expert_018,Tema 2,Acoplamiento clima-océano,Impactos del cambio climático
Expert_018,Tema 2,Ciclos biogeoquímicos,Impactos del cambio climático
Expert_018,Tema 3,Biodiversidad,Ecología
Expert_018,Tema 3,Biodiversidad,Ecosistemas
Expert_018,Tema 3,Biodiversidad,Especies clave
Expert_018,Tema 3,Ecología,Ecosistemas
Expert_018,Tema 3,Ecología,Especies clave
Expert_018,Tema 3,Ecosistemas,Especies clave
Expert_018,Tema 4,Conciencia ambiental,Conservación
Expert_018,Tema 4,Conciencia ambiental,Contaminación
Expert_018,Tema 4,Conciencia ambiental,Pesquerias
Expert_018,Tema 4,Conciencia ambiental,Productividad
Expert_018,Tema 4,Conservación,Contaminación
Expert_018,Tema 4,Conservación,Pesquerias
Expert_018,Tema 4,Conservación,Productividad
Expert_018,Tema 4,Contaminación,Pesquerias
Expert_018,Tema 4,Contaminación,Productividad
Expert_018,Tema 4,Pesquerias,Productividad
Expert_018,Tema 5,Regulación de la biodiversidad global,Restauración ecológica
Expert_019,---,NA,NA
Expert_019,---,NA,NA
Expert_019,---,NA,NA
Expert_019,Tema 1,Biodiversidad,Ecología
Expert_019,Tema 1,Biodiversidad,Ecosistemas
Expert_019,Tema 1,Biodiversidad,Especies clave
Expert_019,Tema 1,Biodiversidad,Evolución
Expert_019,Tema 1,Biodiversidad,Geografia
Expert_019,Tema 1,Biodiversidad,Impactos del cambio climático
Expert_019,Tema 1,Biodiversidad,Oceanografía física
Expert_019,Tema 1,Biodiversidad,Productividad
Expert_019,Tema 1,Biodiversidad,Regulación de la biodiversidad global
Expert_019,Tema 1,Biodiversidad,Servicios ecosistemicos
Expert_019,Tema 1,Ecología,Ecosistemas
Expert_019,Tema 1,Ecología,Especies clave
Expert_019,Tema 1,Ecología,Evolución
Expert_019,Tema 1,Ecología,Geografia
Expert_019,Tema 1,Ecología,Impactos del cambio climático
Expert_019,Tema 1,Ecología,Oceanografía física
Expert_019,Tema 1,Ecología,Productividad
Expert_019,Tema 1,Ecología,Regulación de la biodiversidad global
Expert_019,Tema 1,Ecología,Servicios ecosistemicos
Expert_019,Tema 1,Ecosistemas,Especies clave
Expert_019,Tema 1,Ecosistemas,Evolución
Expert_019,Tema 1,Ecosistemas,Geografia
Expert_019,Tema 1,Ecosistemas,Impactos del cambio climático
Expert_019,Tema 1,Ecosistemas,Oceanografía física
Expert_019,Tema 1,Ecosistemas,Productividad
Expert_019,Tema 1,Ecosistemas,Regulación de la biodiversidad global
Expert_019,Tema 1,Ecosistemas,Servicios ecosistemicos
Expert_019,Tema 1,Especies clave,Evolución
Expert_019,Tema 1,Especies clave,Geografia
Expert_019,Tema 1,Especies clave,Impactos del cambio climático
Expert_019,Tema 1,Especies clave,Oceanografía física
Expert_019,Tema 1,Especies clave,Productividad
Expert_019,Tema 1,Especies clave,Regulación de la biodiversidad global
Expert_019,Tema 1,Especies clave,Servicios ecosistemicos
Expert_019,Tema 1,Evolución,Geografia
Expert_019,Tema 1,Evolución,Impactos del cambio climático
Expert_019,Tema 1,Evolución,Oceanografía física
Expert_019,Tema 1,Evolución,Productividad
Expert_019,Tema 1,Evolución,Regulación de la biodiversidad global
Expert_019,Tema 1,Evolución,Servicios ecosistemicos
Expert_019,Tema 1,Geografia,Impactos del cambio climático
Expert_019,Tema 1,Geografia,Oceanografía física
Expert_019,Tema 1,Geografia,Productividad
Expert_019,Tema 1,Geografia,Regulación de la biodiversidad global
Expert_019,Tema 1,Geografia,Servicios ecosistemicos
Expert_019,Tema 1,Impactos del cambio climático,Oceanografía física
Expert_019,Tema 1,Impactos del cambio climático,Productividad
Expert_019,Tema 1,Impactos del cambio climático,Regulación de la biodiversidad global
Expert_019,Tema 1,Impactos del cambio climático,Servicios ecosistemicos
Expert_019,Tema 1,Oceanografía física,Productividad
Expert_019,Tema 1,Oceanografía física,Regulación de la biodiversidad global
Expert_019,Tema 1,Oceanografía física,Servicios ecosistemicos
Expert_019,Tema 1,Productividad,Regulación de la biodiversidad global
Expert_019,Tema 1,Productividad,Servicios ecosistemicos
Expert_019,Tema 1,Regulación de la biodiversidad global,Servicios ecosistemicos
Expert_019,Tema 2,Amenazas humanas,Aspectos socio-económicos
Expert_019,Tema 2,Amenazas humanas,Bienestar humano
Expert_019,Tema 2,Amenazas humanas,Conciencia ambiental
Expert_019,Tema 2,Amenazas humanas,Conservación
Expert_019,Tema 2,Amenazas humanas,Contaminación
Expert_019,Tema 2,Amenazas humanas,Pesquerias
Expert_019,Tema 2,Amenazas humanas,Resiliencia
Expert_019,Tema 2,Amenazas humanas,Restauración ecológica
Expert_019,Tema 2,Amenazas humanas,Sustentabilidad
Expert_019,Tema 2,Amenazas humanas,Valor cultural
Expert_019,Tema 2,Aspectos socio-económicos,Bienestar humano
Expert_019,Tema 2,Aspectos socio-económicos,Conciencia ambiental
Expert_019,Tema 2,Aspectos socio-económicos,Conservación
Expert_019,Tema 2,Aspectos socio-económicos,Contaminación
Expert_019,Tema 2,Aspectos socio-económicos,Pesquerias
Expert_019,Tema 2,Aspectos socio-económicos,Resiliencia
Expert_019,Tema 2,Aspectos socio-económicos,Restauración ecológica
Expert_019,Tema 2,Aspectos socio-económicos,Sustentabilidad
Expert_019,Tema 2,Aspectos socio-económicos,Valor cultural
Expert_019,Tema 2,Bienestar humano,Conciencia ambiental
Expert_019,Tema 2,Bienestar humano,Conservación
Expert_019,Tema 2,Bienestar humano,Contaminación
Expert_019,Tema 2,Bienestar humano,Pesquerias
Expert_019,Tema 2,Bienestar humano,Resiliencia
Expert_019,Tema 2,Bienestar humano,Restauración ecológica
Expert_019,Tema 2,Bienestar humano,Sustentabilidad
Expert_019,Tema 2,Bienestar humano,Valor cultural
Expert_019,Tema 2,Conciencia ambiental,Conservación
Expert_019,Tema 2,Conciencia ambiental,Contaminación
Expert_019,Tema 2,Conciencia ambiental,Pesquerias
Expert_019,Tema 2,Conciencia ambiental,Resiliencia
Expert_019,Tema 2,Conciencia ambiental,Restauración ecológica
Expert_019,Tema 2,Conciencia ambiental,Sustentabilidad
Expert_019,Tema 2,Conciencia ambiental,Valor cultural
Expert_019,Tema 2,Conservación,Contaminación
Expert_019,Tema 2,Conservación,Pesquerias
Expert_019,Tema 2,Conservación,Resiliencia
Expert_019,Tema 2,Conservación,Restauración ecológica
Expert_019,Tema 2,Conservación,Sustentabilidad
Expert_019,Tema 2,Conservación,Valor cultural
Expert_019,Tema 2,Contaminación,Pesquerias
Expert_019,Tema 2,Contaminación,Resiliencia
Expert_019,Tema 2,Contaminación,Restauración ecológica
Expert_019,Tema 2,Contaminación,Sustentabilidad
Expert_019,Tema 2,Contaminación,Valor cultural
Expert_019,Tema 2,Pesquerias,Resiliencia
Expert_019,Tema 2,Pesquerias,Restauración ecológica
Expert_019,Tema 2,Pesquerias,Sustentabilidad
Expert_019,Tema 2,Pesquerias,Valor cultural
Expert_019,Tema 2,Resiliencia,Restauración ecológica
Expert_019,Tema 2,Resiliencia,Sustentabilidad
Expert_019,Tema 2,Resiliencia,Valor cultural
Expert_019,Tema 2,Restauración ecológica,Sustentabilidad
Expert_019,Tema 2,Restauración ecológica,Valor cultural
Expert_019,Tema 2,Sustentabilidad,Valor cultural
Expert_020,Tema 1,Biodiversidad,Conservación
Expert_020,Tema 1,Biodiversidad,Especies clave
Expert_020,Tema 1,Biodiversidad,Regulación de la biodiversidad global
Expert_020,Tema 1,Biodiversidad,Resiliencia
Expert_020,Tema 1,Biodiversidad,Valor cultural
Expert_020,Tema 1,Conservación,Especies clave
Expert_020,Tema 1,Conservación,Regulación de la biodiversidad global
Expert_020,Tema 1,Conservación,Resiliencia
Expert_020,Tema 1,Conservación,Valor cultural
Expert_020,Tema 1,Especies clave,Regulación de la biodiversidad global
Expert_020,Tema 1,Especies clave,Resiliencia
Expert_020,Tema 1,Especies clave,Valor cultural
Expert_020,Tema 1,Regulación de la biodiversidad global,Resiliencia
Expert_020,Tema 1,Regulación de la biodiversidad global,Valor cultural
Expert_020,Tema 1,Resiliencia,Valor cultural
Expert_020,Tema 2,Servicios ecosistemicos,Sustentabilidad
Expert_020,Tema 3,Bienestar humano,Conciencia ambiental
Expert_020,Tema 3,Bienestar humano,Ecología
Expert_020,Tema 3,Conciencia ambiental,Ecología
Expert_020,Tema 4,Amenazas humanas,Aspectos socio-económicos
Expert_021,Tema 1,Amenazas humanas,Aspectos socio-económicos
Expert_021,Tema 1,Amenazas humanas,Bienestar humano
Expert_021,Tema 1,Amenazas humanas,Valor cultural
Expert_021,Tema 1,Aspectos socio-económicos,Bienestar humano
Expert_021,Tema 1,Aspectos socio-económicos,Valor cultural
Expert_021,Tema 1,Bienestar humano,Valor cultural
Expert_021,Tema 2,Biodiversidad,Conciencia ambiental
Expert_021,Tema 2,Biodiversidad,Conservación
Expert_021,Tema 2,Biodiversidad,Contaminación
Expert_021,Tema 2,Biodiversidad,Ecología
Expert_021,Tema 2,Biodiversidad,Ecosistemas
Expert_021,Tema 2,Biodiversidad,Especies clave
Expert_021,Tema 2,Biodiversidad,Evolución
Expert_021,Tema 2,Biodiversidad,Regulación de la biodiversidad global
Expert_021,Tema 2,Conciencia ambiental,Conservación
Expert_021,Tema 2,Conciencia ambiental,Contaminación
Expert_021,Tema 2,Conciencia ambiental,Ecología
Expert_021,Tema 2,Conciencia ambiental,Ecosistemas
Expert_021,Tema 2,Conciencia ambiental,Especies clave
Expert_021,Tema 2,Conciencia ambiental,Evolución
Expert_021,Tema 2,Conciencia ambiental,Regulación de la biodiversidad global
Expert_021,Tema 2,Conservación,Contaminación
Expert_021,Tema 2,Conservación,Ecología
Expert_021,Tema 2,Conservación,Ecosistemas
Expert_021,Tema 2,Conservación,Especies clave
Expert_021,Tema 2,Conservación,Evolución
Expert_021,Tema 2,Conservación,Regulación de la biodiversidad global
Expert_021,Tema 2,Contaminación,Ecología
Expert_021,Tema 2,Contaminación,Ecosistemas
Expert_021,Tema 2,Contaminación,Especies clave
Expert_021,Tema 2,Contaminación,Evolución
Expert_021,Tema 2,Contaminación,Regulación de la biodiversidad global
Expert_021,Tema 2,Ecología,Ecosistemas
Expert_021,Tema 2,Ecología,Especies clave
Expert_021,Tema 2,Ecología,Evolución
Expert_021,Tema 2,Ecología,Regulación de la biodiversidad global
Expert_021,Tema 2,Ecosistemas,Especies clave
Expert_021,Tema 2,Ecosistemas,Evolución
Expert_021,Tema 2,Ecosistemas,Regulación de la biodiversidad global
Expert_021,Tema 2,Especies clave,Evolución
Expert_021,Tema 2,Especies clave,Regulación de la biodiversidad global
Expert_021,Tema 2,Evolución,Regulación de la biodiversidad global
Expert_021,Tema 3,Acoplamiento clima-océano,Ciclos biogeoquímicos
Expert_021,Tema 3,Acoplamiento clima-océano,Geografia
Expert_021,Tema 3,Acoplamiento clima-océano,Impactos del cambio climático
Expert_021,Tema 3,Acoplamiento clima-océano,Oceanografía física
Expert_021,Tema 3,Ciclos biogeoquímicos,Geografia
Expert_021,Tema 3,Ciclos biogeoquímicos,Impactos del cambio climático
Expert_021,Tema 3,Ciclos biogeoquímicos,Oceanografía física
Expert_021,Tema 3,Geografia,Impactos del cambio climático
Expert_021,Tema 3,Geografia,Oceanografía física
Expert_021,Tema 3,Impactos del cambio climático,Oceanografía física
Expert_021,Tema 4,Pesquerias,Productividad
Expert_021,Tema 4,Pesquerias,Resiliencia
Expert_021,Tema 4,Pesquerias,Restauración ecológica
Expert_021,Tema 4,Pesquerias,Servicios ecosistemicos
Expert_021,Tema 4,Pesquerias,Sustentabilidad
Expert_021,Tema 4,Productividad,Resiliencia
Expert_021,Tema 4,Productividad,Restauración ecológica
Expert_021,Tema 4,Productividad,Servicios ecosistemicos
Expert_021,Tema 4,Productividad,Sustentabilidad
Expert_021,Tema 4,Resiliencia,Restauración ecológica
Expert_021,Tema 4,Resiliencia,Servicios ecosistemicos
Expert_021,Tema 4,Resiliencia,Sustentabilidad
Expert_021,Tema 4,Restauración ecológica,Servicios ecosistemicos
Expert_021,Tema 4,Restauración ecológica,Sustentabilidad
Expert_021,Tema 4,Servicios ecosistemicos,Sustentabilidad
Expert_022,Tema 1,Acoplamiento clima-océano,Biodiversidad
Expert_022,Tema 1,Acoplamiento clima-océano,Ciclos biogeoquímicos
Expert_022,Tema 1,Acoplamiento clima-océano,Especies clave
Expert_022,Tema 1,Acoplamiento clima-océano,Evolución
Expert_022,Tema 1,Acoplamiento clima-océano,Oceanografía física
Expert_022,Tema 1,Acoplamiento clima-océano,Regulación de la biodiversidad global
Expert_022,Tema 1,Acoplamiento clima-océano,Resiliencia
Expert_022,Tema 1,Acoplamiento clima-océano,Restauración ecológica
Expert_022,Tema 1,Biodiversidad,Ciclos biogeoquímicos
Expert_022,Tema 1,Biodiversidad,Especies clave
Expert_022,Tema 1,Biodiversidad,Evolución
Expert_022,Tema 1,Biodiversidad,Oceanografía física
Expert_022,Tema 1,Biodiversidad,Regulación de la biodiversidad global
Expert_022,Tema 1,Biodiversidad,Resiliencia
Expert_022,Tema 1,Biodiversidad,Restauración ecológica
Expert_022,Tema 1,Ciclos biogeoquímicos,Especies clave
Expert_022,Tema 1,Ciclos biogeoquímicos,Evolución
Expert_022,Tema 1,Ciclos biogeoquímicos,Oceanografía física
Expert_022,Tema 1,Ciclos biogeoquímicos,Regulación de la biodiversidad global
Expert_022,Tema 1,Ciclos biogeoquímicos,Resiliencia
Expert_022,Tema 1,Ciclos biogeoquímicos,Restauración ecológica
Expert_022,Tema 1,Especies clave,Evolución
Expert_022,Tema 1,Especies clave,Oceanografía física
Expert_022,Tema 1,Especies clave,Regulación de la biodiversidad global
Expert_022,Tema 1,Especies clave,Resiliencia
Expert_022,Tema 1,Especies clave,Restauración ecológica
Expert_022,Tema 1,Evolución,Oceanografía física
Expert_022,Tema 1,Evolución,Regulación de la biodiversidad global
Expert_022,Tema 1,Evolución,Resiliencia
Expert_022,Tema 1,Evolución,Restauración ecológica
Expert_022,Tema 1,Oceanografía física,Regulación de la biodiversidad global
Expert_022,Tema 1,Oceanografía física,Resiliencia
Expert_022,Tema 1,Oceanografía física,Restauración ecológica
Expert_022,Tema 1,Regulación de la biodiversidad global,Resiliencia
Expert_022,Tema 1,Regulación de la biodiversidad global,Restauración ecológica
Expert_022,Tema 1,Resiliencia,Restauración ecológica
Expert_022,Tema 2,Amenazas humanas,Aspectos socio-económicos
Expert_022,Tema 2,Amenazas humanas,Contaminación
Expert_022,Tema 2,Amenazas humanas,Pesquerias
Expert_022,Tema 2,Amenazas humanas,Productividad
Expert_022,Tema 2,Amenazas humanas,Valor cultural
Expert_022,Tema 2,Aspectos socio-económicos,Contaminación
Expert_022,Tema 2,Aspectos socio-económicos,Pesquerias
Expert_022,Tema 2,Aspectos socio-económicos,Productividad
Expert_022,Tema 2,Aspectos socio-económicos,Valor cultural
Expert_022,Tema 2,Contaminación,Pesquerias
Expert_022,Tema 2,Contaminación,Productividad
Expert_022,Tema 2,Contaminación,Valor cultural
Expert_022,Tema 2,Pesquerias,Productividad
Expert_022,Tema 2,Pesquerias,Valor cultural
Expert_022,Tema 2,Productividad,Valor cultural
Expert_022,Tema 3,Bienestar humano,Conciencia ambiental
Expert_022,Tema 3,Bienestar humano,Conservación
Expert_022,Tema 3,Bienestar humano,Ecología
Expert_022,Tema 3,Bienestar humano,Ecosistemas
Expert_022,Tema 3,Bienestar humano,Impactos del cambio climático
Expert_022,Tema 3,Bienestar humano,Servicios ecosistemicos
Expert_022,Tema 3,Bienestar humano,Sustentabilidad
Expert_022,Tema 3,Conciencia ambiental,Conservación
Expert_022,Tema 3,Conciencia ambiental,Ecología
Expert_022,Tema 3,Conciencia ambiental,Ecosistemas
Expert_022,Tema 3,Conciencia ambiental,Impactos del cambio climático
Expert_022,Tema 3,Conciencia ambiental,Servicios ecosistemicos
Expert_022,Tema 3,Conciencia ambiental,Sustentabilidad
Expert_022,Tema 3,Conservación,Ecología
Expert_022,Tema 3,Conservación,Ecosistemas
Expert_022,Tema 3,Conservación,Impactos del cambio climático
Expert_022,Tema 3,Conservación,Servicios ecosistemicos
Expert_022,Tema 3,Conservación,Sustentabilidad
Expert_022,Tema 3,Ecología,Ecosistemas
Expert_022,Tema 3,Ecología,Impactos del cambio climático
Expert_022,Tema 3,Ecología,Servicios ecosistemicos
Expert_022,Tema 3,Ecología,Sustentabilidad
Expert_022,Tema 3,Ecosistemas,Impactos del cambio climático
Expert_022,Tema 3,Ecosistemas,Servicios ecosistemicos
Expert_022,Tema 3,Ecosistemas,Sustentabilidad
Expert_022,Tema 3,Impactos del cambio climático,Servicios ecosistemicos
Expert_022,Tema 3,Impactos del cambio climático,Sustentabilidad
Expert_022,Tema 3,Servicios ecosistemicos,Sustentabilidad
Expert_023,Tema 1,Amenazas humanas,Contaminación
Expert_023,Tema 1,Amenazas humanas,Impactos del cambio climático
Expert_023,Tema 1,Contaminación,Impactos del cambio climático
Expert_023,Tema 2,Aspectos socio-económicos,Bienestar humano
Expert_023,Tema 2,Aspectos socio-económicos,Pesquerias
Expert_023,Tema 2,Aspectos socio-económicos,Productividad
Expert_023,Tema 2,Aspectos socio-económicos,Regulación de la biodiversidad global
Expert_023,Tema 2,Aspectos socio-económicos,Servicios ecosistemicos
Expert_023,Tema 2,Aspectos socio-económicos,Sustentabilidad
Expert_023,Tema 2,Aspectos socio-económicos,Valor cultural
Expert_023,Tema 2,Bienestar humano,Pesquerias
Expert_023,Tema 2,Bienestar humano,Productividad
Expert_023,Tema 2,Bienestar humano,Regulación de la biodiversidad global
Expert_023,Tema 2,Bienestar humano,Servicios ecosistemicos
Expert_023,Tema 2,Bienestar humano,Sustentabilidad
